ID_TREN,CURP,HORA_INICIO,HORA_FIN,FECHA,TURNO
23,YHYH630469MYEVIMX0,12:01,18:04,29/05/2023,V
24,LKWM465640MYTJCW61,12:01,18:02,21/05/2022,V
25,QPBL685125HXJRCLYY,12:04,18:05,06/11/2022,V
26,QKYH334528HEHJXY5U,12:03,18:01,18/09/2022,V
27,HBQO113333HTGTKI78,12:07,18:07,29/05/2023,V
28,XBBZ478231HGSZAHHC,12:03,18:04,27/02/2023,V
29,AHXG283192HFRXIXYQ,12:04,18:01,29/12/2022,V
30,UBNG631226HDLARWW4,12:00,18:04,13/04/2022,V
31,FGTS608850MGWDUH7F,12:07,18:10,07/10/2022,V
32,GHYE318174HAPTOT1G,12:02,18:06,18/01/2023,V
33,CUWA113069HADUZDE6,12:01,18:09,11/02/2023,V
34,SGOR338701MEQXNQTM,12:08,18:09,19/09/2022,V
35,JSHC859121MOTBIKX7,12:02,18:03,03/01/2022,V
36,PDTL818695MCPMLLKM,12:02,18:02,26/07/2022,V
37,ZKQT160163HCXQFF8X,12:06,18:07,01/04/2023,V
38,FGKD789194HNVIDXL1,12:09,18:05,26/03/2022,V
39,HWDD853194HFZYRPZA,12:08,18:01,09/05/2023,V
40,QCFD968097HPQZKZ04,12:02,18:08,12/03/2023,V
41,GTSB693625HAAWHWO4,12:08,18:06,18/11/2022,V
42,GVNV037642HVGJQRTW,12:05,18:08,25/03/2023,V
43,WOKJ307885HBIZGAV8,12:03,18:08,30/06/2022,V
44,VKJG229556HTHCPRRQ,12:03,18:07,25/10/2022,V
45,TXXS123707HLOSQE07,12:08,18:09,24/04/2023,V
46,TDLY771152MZOJXC89,12:02,18:06,28/03/2022,V
47,INDX538081MXZYFN3I,12:09,18:05,15/01/2023,V
48,GDYS648171HAKUCYJP,12:02,18:08,21/06/2022,V
49,JXTS550815HDZULR0H,12:00,18:00,04/01/2023,V
50,XDAS040609MLUVTAJG,12:09,18:08,13/10/2022,V
51,VGAZ356834MODRFAMI,12:05,18:08,11/07/2022,V
52,GZIJ257524HFPMFGLS,12:03,18:00,28/03/2023,V
53,DJYZ240950MKZMZZ56,12:03,18:07,08/04/2022,V
54,FEHB335408HONHBUE1,12:03,18:05,14/09/2022,V
55,GSVX685197MTANUNN0,12:06,18:06,02/04/2022,V
56,XCKX357236MYXRXDNJ,12:05,18:02,19/04/2022,V
57,RGQU662517HRHDKS3D,12:00,18:09,25/08/2022,V
58,LAMN605258HFYGEZ05,12:06,18:00,12/03/2022,V
59,MVNV703900MEBJTB04,12:06,18:02,06/02/2023,V
60,JGKD313916MENQFRED,12:07,18:05,01/04/2022,V
61,CVCM251420MVKCXE9X,12:00,18:01,18/05/2022,V
62,HIBB533119MVJGWS70,12:03,18:02,21/09/2022,V
63,BOSP753925HTHJMWCN,12:01,18:07,01/05/2022,V
64,RLCW820483HUDTWI9A,12:05,18:01,08/07/2022,V
65,DPAP905292MYGQQCOJ,12:06,18:06,23/03/2022,V
66,XQFF865629MDLROU4B,12:05,18:04,23/04/2023,V
67,ZIXB338465MYXCOQF5,12:00,18:08,27/04/2023,V
68,RMAW146286HGFHMZ5A,12:02,18:05,14/11/2022,V
69,LSBW862572HFAMBJ96,12:04,18:05,27/04/2022,V
70,JMYC106589MSYUSM81,12:03,18:06,17/01/2022,V
71,JIWD681311MNUEMNET,12:00,18:01,12/09/2022,V
72,GIIZ694752HQRERBV8,12:06,18:06,04/07/2022,V
73,GDHH178374MATKUX8T,12:05,18:08,31/12/2022,V
74,BFLQ307646HFRNCBF7,12:05,18:02,29/11/2022,V
75,CTKF768656HPSVYXWT,12:07,18:03,25/07/2022,V
76,PHFZ524100MINYGX3F,12:03,18:02,25/09/2022,V
77,QBJA661392MIAFQJ8E,12:03,18:03,26/11/2022,V
78,UOUC873706MSZDCL45,12:06,18:03,06/02/2023,V
79,AITJ899164HPHLTHAZ,12:01,18:00,20/03/2023,V
80,DHVF436510HXBSYD9R,12:02,18:07,26/04/2023,V
81,XMOM689667HOSEGV18,12:00,18:09,19/10/2022,V
82,TFQI701163MDYFKJU0,12:03,18:08,09/01/2023,V
83,GZWB351475HXOOAJ94,12:06,18:03,01/08/2022,V
84,LOBD129201HYMYZK5P,12:04,18:06,14/04/2022,V
85,QEEJ915171HNTCRDZ2,12:00,18:09,19/03/2022,V
86,NCHJ335996HCPBYZ83,12:02,18:04,15/08/2022,V
87,NQMO601267MNDVGMP5,12:02,18:02,28/05/2022,V
88,IQQP173492MTGFHAB7,12:01,18:09,05/02/2023,V
89,KWXY186837MJZFWDBI,12:02,18:00,10/04/2022,V
90,DHJH045141MVZVISJ9,12:00,18:03,28/02/2023,V
91,NCQB716658HLFVHD0L,12:04,18:03,24/03/2022,V
92,TYHP292508HTSLCZQ3,12:07,18:04,29/04/2023,V
93,WYMD022257HFTSZPEQ,12:04,18:05,25/08/2022,V
94,ZPIK402872MRYOUG74,12:04,18:08,30/07/2022,V
95,YSFP437153MWMFJPSD,12:00,18:03,17/01/2023,V
96,UWRK480139HWZXJHJ5,12:06,18:04,12/10/2022,V
97,RPDR731913MQLIMKTS,12:02,18:06,10/07/2022,V
98,SAUM751836MEVEWC1L,12:05,18:05,17/02/2023,V
99,OFPG207435HRTTTEYZ,12:02,18:07,28/11/2022,V
100,EUSH287410MJZLGHM3,12:00,18:01,15/04/2022,V
101,RWLU285579MRZZXR4M,12:05,18:09,13/08/2022,V
102,ITSX563125HJZCYV79,12:07,18:00,16/04/2023,V
103,HUDD849573HIMXGR2H,12:01,18:03,29/12/2022,V
104,DCUN955079HIYMBC03,12:09,18:02,21/07/2022,V
105,ZUZV198941HOGBTE5N,12:02,18:08,20/03/2022,V
106,IAVC200768MOUCEV89,12:08,18:00,04/07/2022,V
107,XGSC482101HLEIRN33,12:01,18:00,25/09/2022,V
108,QSXP758122HLBBTJ54,12:01,18:03,26/03/2023,V
109,BNDT336137MLGWCB38,12:09,18:02,17/07/2022,V
110,KNXD359736HOKRJYCD,12:01,18:07,29/07/2022,V
111,JNER714620HWCAEDMW,12:00,18:03,01/04/2023,V
112,IBRC039764HRKXQI34,12:01,18:02,26/01/2022,V
113,GHSK259410MEALDX2Q,12:03,18:05,01/11/2022,V
114,KBTZ324319HORJBR34,12:00,18:03,01/02/2023,V
115,EJST578062HHQQTXZS,12:02,18:00,04/11/2022,V
116,LMOK785648HGRDIOW0,12:09,18:07,18/02/2023,V
117,PQFJ840227MHTTLFE1,12:02,18:05,02/09/2022,V
118,DAIC313073MAAGOM40,12:03,18:05,03/11/2022,V
119,BRHZ023071MXWYMWT2,12:02,18:07,19/02/2022,V
120,QWJE064255MYAJINL5,12:08,18:04,25/09/2022,V
121,IPLN744210MPBRNZRK,12:05,18:06,14/02/2022,V
122,JKWT043400HLSVTAAW,12:04,18:00,26/12/2022,V
123,WHUA397067HWFTPO81,12:09,18:00,02/07/2022,V
124,WKGG992325MBZGKE12,12:05,18:09,10/10/2022,V
125,OIQQ466231MPNZAZ5G,12:03,18:07,18/05/2022,V
126,LFDG817876MEYPLZN3,12:01,18:05,11/02/2022,V
127,KCKR522991MOUBVX4M,12:07,18:03,28/02/2023,V
128,GQZC716250HAWIIQ63,12:02,18:05,24/04/2022,V
129,PQGO948487HCTETJGM,12:02,18:05,16/11/2022,V
130,NYGL508573MONGABYJ,12:08,18:02,17/04/2023,V
131,GNQV857692MLKTMQ8O,12:09,18:03,14/05/2022,V
132,EDEQ667733HFJOBDSS,12:05,18:02,31/12/2022,V
133,IYXT533914MUUTUL2Y,12:03,18:02,22/12/2022,V
134,RFJV668622HECXUAEH,12:01,18:03,13/09/2022,V
135,LOGK127632MFDIFWA9,12:08,18:05,10/02/2022,V
136,FQAK404800HAMKYHDP,12:00,18:00,18/02/2022,V
137,XIHD838971MYGOAC17,12:05,18:08,14/05/2023,V
138,YCZL043602MPIJOP74,12:04,18:02,31/01/2022,V
139,TPHT707584MUYQKW9R,12:01,18:01,16/05/2022,V
140,YLRS375280HOCCVJLP,12:02,18:07,29/01/2022,V
141,PDOK322179HNHZNXZ7,12:06,18:06,21/11/2022,V
142,QXQV269700HSLVVZ7X,12:02,18:01,13/05/2022,V
143,CRVU692961HFNIAP0D,12:07,18:07,30/10/2022,V
144,HRLA077934HZDATZ8U,12:06,18:02,06/02/2023,V
145,TAAQ228878HDNNOJCR,12:04,18:08,12/05/2023,V
146,EYJV838250HYPCUP88,12:05,18:02,25/09/2022,V
147,VHOP650231HMYFIEUP,12:07,18:02,08/02/2023,V
148,ZQTH189191MOZFIN2A,12:00,18:06,09/07/2022,V
149,VLWE492582HLZRDQTP,12:03,18:04,05/09/2022,V
150,SQSB078718MKKMIYM7,12:04,18:06,31/05/2022,V
151,KJIY727538HOWSXBA2,12:01,18:00,30/05/2023,V
152,KBUM479279HTECGA47,12:07,18:08,30/10/2022,V
153,FIHH894073MOTZAAN3,12:07,18:07,21/11/2022,V
154,SPTQ189215HGQOUU8D,12:01,18:02,19/07/2022,V
155,PSQZ806150HELDWJFO,12:08,18:03,01/06/2022,V
156,QGCJ642855MJPDNX1G,12:03,18:09,16/03/2022,V
157,RHBS868275HQPNGZ2G,12:04,18:02,08/06/2022,V
158,BKOK058917MJAZRVR4,12:00,18:04,17/09/2022,V
159,HFEV023972MCDIAE5Q,12:09,18:01,22/03/2023,V
160,DVAY121066HKTKUQL6,12:05,18:08,05/01/2022,V
161,ZTJK576107MXULVXX1,12:00,18:05,13/01/2022,V
162,STDT152088MIHQEWL7,12:01,18:06,04/04/2023,V
163,ITYT973880MQWUSH3T,12:01,18:00,27/06/2022,V
164,NPVB626483MUTHYCIL,12:08,18:06,22/12/2022,V
165,XCHP895447MUAILTH8,12:00,18:08,09/06/2022,V
166,WEAN625611MHBWGNG0,12:06,18:01,20/03/2022,V
167,SKAI465757HHNHJZ3F,12:02,18:09,08/07/2022,V
168,XIZK445877MMUEIVB9,12:03,18:01,06/10/2022,V
169,KZSX884662HMLGRYBF,12:04,18:00,05/01/2022,V
170,NBED559735MJYDRPA4,12:01,18:01,04/10/2022,V
171,WXYK794328MFJLNZ20,12:05,18:05,23/04/2022,V
172,YDFG360725HHUFZZS9,12:05,18:02,28/12/2022,V
173,SPDN991352HAFAQP95,12:09,18:01,19/06/2022,V
174,UFHE678155HVZMPMB0,12:07,18:00,04/07/2022,V
175,SXKS062747MRBUXTAE,12:08,18:03,04/04/2023,V
176,TQLB886782MKFBGK9C,12:01,18:09,20/11/2022,V
177,URPN167467MGRZDO78,12:07,18:03,14/10/2022,V
178,BWVB490192HTMRKV01,12:05,18:04,03/06/2022,V
179,YMTU086459HCIXGW2W,12:01,18:01,28/01/2022,V
180,MTCZ769611MVCOEFZT,12:09,18:06,23/07/2022,V
181,PPGZ746651MNYJQDWM,12:02,18:09,12/07/2022,V
182,XKOP937255HDVHEYC6,12:02,18:06,09/10/2022,V
183,PRFV863723MYSOHJ42,12:07,18:07,24/03/2023,V
184,CPSJ509922MWHARSZ0,12:05,18:09,26/01/2023,V
185,RITN835232HHQPLOO0,12:05,18:09,27/03/2022,V
186,REZE036589HVCUOM4B,12:05,18:06,09/01/2022,V
187,USPT386772HAMFIMQ0,12:03,18:04,22/07/2022,V
188,PBXS241012HEYEON99,12:08,18:08,02/03/2022,V
189,NGAJ611610HZVAFPSJ,12:06,18:07,06/03/2023,V
190,POSZ295564MEVXOQA6,12:05,18:04,02/05/2022,V
191,VQBM786059MDYJWN47,12:06,18:00,28/03/2023,V
192,ZEJN575408MCZYAGUY,12:07,18:09,05/04/2022,V
193,POOD123130MQTNIY5H,12:06,18:03,02/10/2022,V
194,YGLQ529264MWVBOEV0,12:07,18:08,21/02/2022,V
195,HAHL718626MQUIUH57,12:03,18:00,26/01/2022,V
196,PWAF416740HEAMBNSK,12:02,18:06,26/03/2023,V
197,PJMX516901MDXZEMT9,12:05,18:02,01/12/2022,V
198,FFAL427002HCESDQ33,12:06,18:07,21/04/2023,V
199,RQCN857542HCMKQY34,12:08,18:06,23/03/2023,V
200,MPWE603083HNBTAMR9,12:06,18:09,28/09/2022,V
201,UPKC391464HOOXIR8R,12:09,18:08,09/07/2022,V
202,OVDB567195MWMZZZ46,12:00,18:03,17/05/2022,V
203,TFWX126181HNIJDN89,12:03,18:01,16/02/2023,V
204,PDKN774282HPVPXI9U,12:05,18:06,31/10/2022,V
205,YCAN848516MNIZCUHJ,12:02,18:02,03/05/2023,V
206,XQVQ607949MZLMFA59,12:09,18:09,04/11/2022,V
207,LPKH673409MRYKUHR6,12:07,18:09,07/05/2022,V
208,NCBL555012HPQKIRXR,12:09,18:02,08/08/2022,V
209,TKXC978766MNBALYX6,12:03,18:04,21/05/2023,V
210,EFEW150562HNGQOSH5,12:02,18:08,29/11/2022,V
211,IUIL258070MERRYV15,12:03,18:05,12/05/2023,V
212,ROKE873850MJPBIZ2Q,12:04,18:00,18/10/2022,V
213,HYBF584085HVQOVU46,12:07,18:09,08/11/2022,V
214,LCHJ543261MQVTFB77,12:03,18:07,04/11/2022,V
215,NIST731374HZSGGB5E,12:08,18:09,04/04/2022,V
216,LACR063244HIDMAWEI,12:06,18:03,18/11/2022,V
217,LOFD870648HSHWNP98,12:07,18:09,17/01/2023,V
218,VWQX222126HOGOWI9T,12:04,18:02,14/02/2023,V
219,IPOR102342MMNAHI6Q,12:01,18:02,15/12/2022,V
220,BWBZ690785MCSUGMR1,12:07,18:01,12/05/2023,V
221,QOXE706194MVUUFT08,12:05,18:04,15/03/2022,V
222,ZQWD390106HJZKOSZ2,12:05,18:01,16/02/2023,V
223,HUHP604517MRVSUBG5,12:08,18:05,23/03/2023,V
224,XGEL055329MXDLOWIW,12:05,18:00,10/05/2022,V
225,VRKH241340MTHMAQ35,12:03,18:04,23/01/2022,V
226,FQWF886643HNKIRZFM,12:06,18:06,23/04/2022,V
227,NZKR985886HYKZVKQP,12:05,18:00,25/01/2023,V
228,SAYB483383MDPFVCGE,12:06,18:05,01/03/2023,V
229,WAOK680741MXBTNL79,12:01,18:03,20/10/2022,V
230,PITL991036MANWFG11,12:07,18:03,11/02/2023,V
231,DVDW724942MLURGC74,12:09,18:00,21/02/2022,V
232,CKAP538430HMQHRO3B,12:00,18:03,21/02/2022,V
233,FBYK609178MYPDGNT1,12:07,18:02,23/05/2023,V
234,YQFS320620MXPKRB87,12:06,18:04,17/04/2022,V
235,QKHB392087HAGGQHN8,12:02,18:01,01/03/2023,V
236,DRYX202920HXBFFSVF,12:08,18:01,06/04/2023,V
237,SADD951826HWIWEVH8,12:03,18:05,30/10/2022,V
238,AOUX073144MLZGVO98,12:09,18:08,06/01/2023,V
239,GSGK042013MWQVJF0I,12:01,18:00,29/05/2022,V
240,JQRM772097MSOEMCD1,12:08,18:03,22/09/2022,V
241,DQMG504747MTVGJT6T,12:01,18:09,08/09/2022,V
242,VETD859422HUCGFR1U,12:04,18:03,09/05/2023,V
243,ZGMY152840MCRYLW1R,12:08,18:07,16/04/2023,V
244,QFTC495764HDGCUI26,12:02,18:09,28/02/2022,V
245,BXGH257197HIAGVA53,12:07,18:02,04/07/2022,V
246,UDRS827082MRPJOF9K,12:09,18:06,12/05/2023,V
247,GCOJ729167HOBQDF04,12:03,18:09,06/05/2022,V
248,RMKN109589MNRIGM37,12:03,18:09,24/02/2023,V
249,HPDO144550HOQXLMGE,12:01,18:06,15/10/2022,V
250,VQXN758834HVDCWXD2,12:05,18:04,16/08/2022,V
251,TCJK151370MNUVVX61,12:03,18:05,10/05/2022,V
252,FMDA329921HWXNHKM5,12:05,18:09,16/07/2022,V
253,IJOX480288HSDCCM27,12:05,18:04,04/01/2023,V
254,YOLV803346MUPCZVM9,12:02,18:03,11/08/2022,V
255,RKLU129913MZBMGV6G,12:08,18:00,10/09/2022,V
256,KUCU917020MTWICMV3,12:03,18:05,21/05/2022,V
257,AGIM145817HJOBYX85,12:07,18:00,11/12/2022,V
258,IIYL826042HDSICDLY,12:07,18:00,20/01/2022,V
259,ZUBC141572HCYBMI7D,12:09,18:09,01/08/2022,V
260,GFZR409929HBXVNDFY,12:06,18:09,31/10/2022,V
261,YCGA975294MFTPFA17,12:02,18:03,07/03/2023,V
262,NEEC379931HHWTILDK,12:03,18:05,12/04/2022,V
263,ZVDZ750531MBICTC73,12:07,18:06,17/02/2023,V
264,QAGC891231HAXIOY9R,12:00,18:08,22/04/2023,V
265,ZEHJ087143MFQLDTVB,12:05,18:01,23/03/2023,V
266,VEKH555273HXEEBA46,12:06,18:03,07/02/2022,V
267,ILUK580709HAUBTS1M,12:01,18:03,29/05/2022,V
268,JIVS480570HXTAZW63,12:01,18:06,25/12/2022,V
269,EOMV016450HJEALG09,12:08,18:05,29/04/2023,V
270,WPEH137944MZOYYU27,12:04,18:06,09/11/2022,V
271,IXGT185609HRLBPH8H,12:08,18:08,02/06/2022,V
272,BWOM353646HEWAZSWC,12:05,18:05,18/01/2022,V
273,LISZ237515HZCFAB1X,12:07,18:07,03/04/2022,V
274,MARJ075717HIPWSPSD,12:08,18:07,31/03/2023,V
275,ALYW030606HDJTJZ53,12:06,18:03,29/03/2023,V
276,VNMN265265MHFXPU30,12:05,18:08,21/02/2023,V
277,PQWL015203HKMJDXOS,12:09,18:03,21/02/2022,V
278,EGUE971148MPZLUIG3,12:08,18:09,06/03/2022,V
279,KXBC829397HMVKSLUX,12:08,18:08,19/07/2022,V
280,IKFT176579HFIJSCXS,12:06,18:09,17/01/2023,V
281,SFRA806429HJLWSCWX,12:07,18:04,12/12/2022,V
282,NTCD260968MWINBGTG,12:09,18:01,02/01/2023,V
283,BXBT714066HHOHRE8E,12:05,18:03,09/10/2022,V
284,ODFQ731093HKHFAQ95,12:02,18:02,04/02/2022,V
285,SQRQ345194MFHJWISA,12:05,18:08,14/11/2022,V
286,YUCO638925HPIPJG8N,12:03,18:00,02/09/2022,V
287,TLXY162744HIIMXU9O,12:05,18:02,23/10/2022,V
288,JBKB376770MQJUWIJ1,12:09,18:07,18/05/2022,V
289,AVFM602089HNBCQJ88,12:06,18:08,27/02/2023,V
290,OFIF944753HEDDEZX0,12:08,18:07,02/10/2022,V
291,FJEF212067HKIRBQ9A,12:03,18:09,15/11/2022,V
292,XGRV423344HAWYEC7R,12:05,18:03,12/05/2022,V
293,YSBN892446MRBPIO62,12:09,18:03,07/02/2023,V
294,ZILI833224HBJKZA6F,12:03,18:01,06/10/2022,V
295,KLJP978501HHXOGXTR,12:08,18:03,24/03/2022,V
296,AOPB731403HUTSMJ36,12:07,18:05,13/11/2022,V
297,GRDF818757HPICNULA,12:09,18:06,12/09/2022,V
298,HWDA453052HZBRQLB0,12:03,18:03,28/03/2023,V
299,LIDJ375789MRWIIQH1,12:07,18:06,18/07/2022,V
300,BXRT203912MWRXCFCY,12:02,18:01,13/01/2022,V
301,TTXP498225MFIVHMYN,12:00,18:02,26/04/2022,V
302,SZWN419312HDJNGH54,12:00,18:02,29/09/2022,V
303,JDHK537725MWTAIYWH,12:08,18:09,27/04/2023,V
304,ANDQ181623HAPYLI50,12:01,18:05,26/03/2023,V
305,UZFK161140HKBZIN86,12:08,18:02,26/03/2022,V
306,PTDC740312HUFFRIHM,12:08,18:09,19/08/2022,V
307,EXSA678077MTWGGTQ9,12:01,18:09,28/04/2023,V
308,THNT285077MXEFDJZ8,12:05,18:03,13/04/2022,V
309,LSPS812421HSQCYXNT,12:03,18:05,25/04/2023,V
310,MLMQ510499MRYECM7E,12:08,18:08,25/04/2022,V
311,QXYY170957HIYHECIP,12:04,18:05,20/02/2023,V
312,DNVG463046HVJOKJ1L,12:00,18:04,06/04/2022,V
313,KSGW026952HRBCRRM5,12:02,18:01,11/08/2022,V
314,PWKW409789MNMUCU02,12:06,18:04,03/01/2022,V
315,UVIC356200HAWVCG85,12:09,18:00,13/06/2022,V
316,GHON667722MCHZHBAO,12:07,18:08,07/07/2022,V
317,WSTN646699MGVNQD8M,12:02,18:02,10/10/2022,V
318,YAIU562775MZOBCTC8,12:08,18:00,27/09/2022,V
319,PVWS806145MHRUODK8,12:00,18:09,29/05/2023,V
320,RCBC637441HAQSLMHP,12:00,18:03,18/09/2022,V
321,NWJP767103HRPWSD9D,12:04,18:09,21/04/2022,V
322,PSQI271679HAKPTJB3,12:07,18:03,19/03/2022,V
323,PBJN847633MAKJVB32,12:07,18:05,09/02/2022,V
324,HIVE876423HWNKVLED,12:09,18:01,02/03/2022,V
325,FBUC378719MTPXRBN0,12:02,18:01,04/11/2022,V
326,GGTY792485MDSEEFDS,12:07,18:00,29/07/2022,V
327,JKBK768610MRRRYB9Y,12:02,18:07,03/03/2022,V
328,GYJV845281HBVIFK33,12:03,18:01,29/05/2023,V
329,ZWFP595747HDMMNH4Z,12:06,18:05,29/11/2022,V
330,PDMB607087MZALIU12,12:02,18:04,08/01/2022,V
331,XEKZ034188MBIKILPB,12:01,18:06,17/04/2023,V
332,SURR641745HBUZYPF7,12:08,18:09,29/11/2022,V
333,DLRI603667MAMSIH4B,12:01,18:00,15/01/2022,V
334,KXDF086285MSCCSA51,12:01,18:08,11/04/2022,V
335,FZIM541848HBINNL62,12:05,18:03,19/02/2022,V
336,ZGNG519710MNCXVE14,12:05,18:03,19/10/2022,V
337,ATNJ996120MWGZAG4O,12:01,18:01,17/03/2023,V
338,SMWU555553MULHQAPE,12:02,18:08,24/12/2022,V
339,DCMP978089MPMWTDK1,12:01,18:04,28/04/2022,V
340,UAGB360050HWEMYN49,12:08,18:04,27/06/2022,V
341,WHGG041910MUEFFC8B,12:01,18:09,29/09/2022,V
342,HINA408001HQNYHHE1,12:02,18:06,24/01/2022,V
343,UOQP303579HIBFAVHA,12:00,18:04,26/02/2022,V
344,LKXL508178HBJANACV,12:02,18:09,03/06/2022,V
345,RMZG284736MPCGIB1V,12:05,18:06,05/08/2022,V
346,FDJB063041HIWFPM78,12:09,18:06,19/08/2022,V
347,KFWK471944MMBMNF4S,12:01,18:07,06/02/2023,V
348,OTPA366473MXPAIJDD,12:05,18:09,31/10/2022,V
349,EBDH151000MMIBKCL9,12:02,18:04,28/12/2022,V
350,TVJH958947MBUCOVGZ,12:03,18:04,17/04/2023,V
351,OTHC777461MIJACM2H,12:00,18:04,09/10/2022,V
352,BPLJ833470MLMXQE70,12:04,18:09,08/03/2023,V
353,COWG737079HETROBJC,12:01,18:01,24/07/2022,V
354,NVKL737239MEAQZKM3,12:01,18:08,16/05/2023,V
355,KWIN425664MXIWZDW9,12:01,18:07,23/09/2022,V
356,RNAT053559HEJSXZOL,12:08,18:05,11/08/2022,V
357,CMPF508429MPUNAU51,12:05,18:00,29/10/2022,V
358,ZOAD467710HMDGKU64,12:07,18:03,30/04/2022,V
359,BNUV998019HNKMPCGG,12:09,18:09,28/08/2022,V
360,IMBD148710HNCQDXDO,12:06,18:03,24/05/2023,V
361,SDPQ802904HPYAOF3A,12:03,18:04,16/11/2022,V
362,NWRR763858MQUWRW19,12:03,18:03,16/05/2022,V
363,HCXN174423HXUCGE2G,12:02,18:02,07/12/2022,V
364,MQMO683511MZKYTLN7,12:07,18:01,03/09/2022,V
365,SYLK263040HIXPXMT7,12:01,18:07,16/02/2023,V
366,VVND757739HWWLQK5O,12:04,18:02,21/05/2022,V
367,ZELO334615MROITIFR,12:08,18:09,20/04/2022,V
368,WYGX498283MEYTJW2O,12:04,18:07,14/02/2023,V
369,NNOB473144MYYTAUXA,12:07,18:03,10/12/2022,V
370,WUKO777568MEXWCP52,12:04,18:09,15/01/2022,V
371,ACBM345463MRURLG58,12:04,18:04,31/08/2022,V
372,GENL194843HAFMVDG5,12:07,18:06,11/03/2023,V
373,PYRC929994MNCBPZF5,12:04,18:06,20/03/2023,V
374,PZXE227284HMWOUV10,12:04,18:02,14/04/2023,V
375,FZFR953095MOFTKS95,12:02,18:01,29/05/2023,V
376,CLZN705884MUXLCOMQ,12:08,18:05,06/09/2022,V
377,XKUJ228092HLTEBGD1,12:01,18:04,22/04/2023,V
378,PXZS622561MTEECKFK,12:03,18:02,18/08/2022,V
379,VYEM802819MKOBBT1X,12:01,18:06,04/04/2022,V
380,BQJD457153MOJQSMGQ,12:00,18:07,16/02/2023,V
381,AQVO527327HBYLMO3G,12:07,18:07,10/11/2022,V
382,QLHR329974HFUJTH61,12:07,18:02,24/03/2022,V
383,RCDC475392HKLKHZ5R,12:04,18:01,21/12/2022,V
384,MFYH227352MITZMKUH,12:01,18:07,16/08/2022,V
385,QFUX684781MMABMV63,12:08,18:08,04/05/2023,V
386,NCKH955951HCURCWIR,12:04,18:01,23/05/2023,V
387,IPPK710507HCOILK75,12:02,18:02,13/01/2023,V
388,RQIW533545MDVLDSVE,12:09,18:04,29/11/2022,V
389,IZZT325673MEDRGY8K,12:01,18:08,23/09/2022,V
390,OVNZ802848MRFTRPE6,12:04,18:07,04/05/2022,V
1,MXNE029831HAMKETFU,18:08,00:01,03/03/2023,N
2,VUAV730343HJLOKF9N,18:02,00:01,12/07/2022,N
3,OBZU127258HVYMIPPK,18:09,00:06,23/07/2022,N
4,PSID613753MAUBSU8C,18:08,00:04,11/03/2022,N
5,MGZD782101MROPAVRS,18:09,00:01,17/02/2022,N
6,OQKF718979HUKHTPQ4,18:04,00:06,06/03/2023,N
7,BMUW974451MAKLTBZB,18:09,00:04,03/09/2022,N
8,ATOA252947MZKOTOGB,18:08,00:06,10/09/2022,N
9,KUJX722642MZKZPU98,18:03,00:04,09/09/2022,N
10,AQES862363MEJPYC28,18:02,00:06,11/05/2022,N
11,HYNX426213MONJFM40,18:07,00:09,23/10/2022,N
12,ANGX982704HOLDER71,18:07,00:06,31/01/2023,N
13,MTDZ924200MRSMVPFO,18:03,00:03,06/02/2023,N
14,SNYJ547414HODADFB2,18:07,00:05,29/05/2023,N
15,XLBT070681HYUHXKOC,18:08,00:09,27/03/2022,N
16,VKZR348950MCXOIKMH,18:08,00:09,21/08/2022,N
17,VONP489695MIUZHY9D,18:05,00:07,14/12/2022,N
18,IZUW356460MCJIXVCH,18:08,00:03,19/03/2023,N
19,LDDA115219MNUAEV19,18:00,00:01,27/06/2022,N
20,UFLY526163MDFAGMSS,18:05,00:04,15/03/2022,N
21,JQKK525855HWCHBT9V,18:05,00:01,24/08/2022,N
22,BJQJ062924MSOBATXO,18:04,00:04,23/06/2022,N
23,YYHS560104MNBXEW71,18:01,00:06,27/09/2022,N
24,XCWV524890MHJODP08,18:02,00:09,10/03/2022,N
25,YOJP209036HBZNNK80,18:03,00:04,30/06/2022,N
26,TSCP879470HTMTWV64,18:06,00:06,08/04/2022,N
27,ZHZW253502HKNWZY17,18:05,00:07,04/06/2022,N
28,JCGF010600HKGRKT08,18:02,00:07,26/10/2022,N
29,RPTC058562HRDDZU19,18:05,00:06,19/08/2022,N
30,EWFP515568MLMPHKJJ,18:01,00:02,07/03/2023,N
31,MVLK807957MSKKTDPY,18:03,00:06,18/10/2022,N
32,CHZD688008HTHJTIS1,18:00,00:03,18/05/2022,N
33,CETA676733MKRWXXA0,18:02,00:05,22/01/2023,N
34,MPCM405070MZUZXPZ1,18:01,00:04,25/12/2022,N
35,FDTA335832HHQNIH60,18:09,00:07,11/02/2022,N
36,ORAQ163883MUSZNMN7,18:08,00:09,17/02/2022,N
37,YUZY220696MDLEWZ7U,18:08,00:06,05/05/2023,N
38,TILQ968844MJRNNH0W,18:06,00:03,03/10/2022,N
39,OPOV626359MWAQNO77,18:04,00:09,26/10/2022,N
40,JNHF145230HCXJHAT6,18:08,00:05,25/05/2022,N
41,FFWZ344298HBABKSVC,18:06,00:05,11/01/2022,N
42,VNND950273HPSMUPGO,18:02,00:00,15/03/2023,N
43,FTGC280314HCEMHVS2,18:00,00:09,26/04/2022,N
44,XYOI993165MREZJK2D,18:01,00:08,10/03/2022,N
45,ASLZ542690HCARXJKF,18:04,00:03,17/03/2022,N
